"Date","PM25"
"2015-01-18",15.7
"2015-01-18",12.7
"2015-01-18",19.7
"2015-01-18",13.7
"2015-01-18",12.7
"2015-01-19",80.7
"2015-01-19",61.7
"2015-01-19",63.7
"2015-01-19",90.7
"2015-01-20",91.7
"2015-01-20",75.7
"2015-01-20",79.7
"2015-01-20",38.7
"2015-01-21",8.7
"2015-01-21",10.7
"2015-01-21",11.7
"2015-01-21",9.7
"2015-01-21",8.7
"2015-01-21",8.7
"2015-01-22",26.7
"2015-01-22",35.7
"2015-01-22",41.7
"2015-01-22",35.7
"2015-01-22",40.7
"2015-01-22",64.7
"2015-01-22",99.7
"2015-01-23",188.7
"2015-01-23",190.7
"2015-01-23",201.7
"2015-01-23",193.7
"2015-01-23",193.7
"2015-01-23",186.7
"2015-01-23",198.7
"2015-01-24",100.7
"2015-01-24",106.7
"2015-01-24",126.7
"2015-01-24",112.7
"2015-01-24",109.7
"2015-01-24",102.7
"2015-01-24",93.7
"2015-01-25",118.7
"2015-01-25",129.7
"2015-01-25",119.7
"2015-01-25",127.7
"2015-01-25",127.7
"2015-01-25",141.7
"2015-01-25",178.7
"2015-01-26",6.7
"2015-01-26",8.7
"2015-01-26",11.7
"2015-01-26",8.7
"2015-01-26",6.7
"2015-01-26",8.7
"2015-01-26",8.7
"2015-01-27",28.7
"2015-01-27",32.7
"2015-01-27",48.7
"2015-01-27",41.7
"2015-01-27",43.7
"2015-01-27",41.7
"2015-01-27",40.7
"2015-01-28",101.7
"2015-01-28",116.7
"2015-01-28",119.7
"2015-01-28",115.7
"2015-01-29",118.7
"2015-01-29",126.7
"2015-01-29",112.7
"2015-01-29",9.7
"2015-01-30",5.7
"2015-01-30",10.7
"2015-01-30",8.7
"2015-01-30",10.7
"2015-01-30",11.7
"2015-01-30",15.7
"2015-01-31",27.7
"2015-01-31",21.7
"2015-01-31",12.7
"2015-01-31",9.7
"2015-01-31",12.7
"2015-01-31",23.7
"2015-01-31",17.7
"2015-02-01",40.7
"2015-02-01",44.7
"2015-02-01",37.7
"2015-02-01",39.7
"2015-02-01",39.7
"2015-02-01",44.7
"2015-02-01",37.7
"2015-02-02",77.7
"2015-02-02",91.7
"2015-02-02",110.7
"2015-02-02",116.7
"2015-02-02",133.7
"2015-02-02",144.7
"2015-02-02",152.7
"2015-02-03",138.7
"2015-02-03",93.7
"2015-02-03",66.7
"2015-02-03",63.7
"2015-02-03",52.7
"2015-02-03",102.7
"2015-02-03",28.7
"2015-02-04",13.7
"2015-02-04",10.7
"2015-02-04",9.7
"2015-02-04",11.7
"2015-02-04",7.7
"2015-02-04",10.7
"2015-02-04",10.7
"2015-02-05",46.7
"2015-02-05",51.7
"2015-02-05",58.7
"2015-02-05",60.7
"2015-02-05",65.7
"2015-02-05",63.7
"2015-02-05",60.7
"2015-02-06",90.7
"2015-02-06",99.7
"2015-02-06",86.7
"2015-02-06",49.7
"2015-02-07",24.7
"2015-02-07",12.7
"2015-02-07",7.7
"2015-02-07",7.7
"2015-02-08",6.7
"2015-02-08",4.7
"2015-02-08",5.7
"2015-02-08",10.7
"2015-02-08",9.7
"2015-02-08",13.7
"2015-02-09",127.7
"2015-02-09",113.7
"2015-02-09",104.7
"2015-02-09",119.7
"2015-02-09",96.7
"2015-02-09",84.7
"2015-02-09",67.7
"2015-02-10",125.7
"2015-02-10",136.7
"2015-02-10",186.7
"2015-02-10",122.7
"2015-02-10",97.7
"2015-02-10",91.7
"2015-02-10",78.7
"2015-02-11",26.7
"2015-02-11",27.7
"2015-02-11",21.7
"2015-02-11",94.7
"2015-02-11",94.7
"2015-02-11",94.7
"2015-02-11",24.7
"2015-02-12",27.7
"2015-02-12",29.7
"2015-02-12",35.7
"2015-02-12",30.7
"2015-02-12",34.7
"2015-02-12",27.7
"2015-02-12",28.7
"2015-02-13",120.7
"2015-02-13",127.7
"2015-02-13",122.7
"2015-02-13",170.7
"2015-02-13",205.7
"2015-02-13",231.7
"2015-02-13",253.7
"2015-02-14",283.7
"2015-02-14",290.7
"2015-02-14",315.7
"2015-02-14",348.7
"2015-02-14",380.7
"2015-02-14",388.7
"2015-02-14",376.7
"2015-02-15",177.7
"2015-02-15",168.7
"2015-02-15",169.7
"2015-02-15",172.7
"2015-02-16",195.7
"2015-02-16",214.7
"2015-02-16",240.7
"2015-02-16",28.7
"2015-02-17",17.7
"2015-02-17",20.7
"2015-02-17",18.7
"2015-02-17",14.7
"2015-02-17",17.7
"2015-02-17",16.7
"2015-02-18",29.7
"2015-02-18",21.7
"2015-02-18",16.7
"2015-02-18",9.7
"2015-02-18",15.7
"2015-02-18",13.7
"2015-02-18",12.7
"2015-02-19",375.7
"2015-02-19",325.7
"2015-02-19",288.7
"2015-02-19",103.7
"2015-02-19",243.7
"2015-02-19",223.7
"2015-02-19",197.7
"2015-02-20",97.7
"2015-02-20",102.7
"2015-02-20",105.7
"2015-02-20",114.7
"2015-02-20",121.7
"2015-02-20",123.7
"2015-02-20",129.7
"2015-02-21",241.7
"2015-02-21",284.7
"2015-02-21",308.7
"2015-02-21",338.7
"2015-02-21",74.7
"2015-02-21",43.7
"2015-02-21",37.7
"2015-02-22",15.7
"2015-02-22",13.7
"2015-02-22",16.7
"2015-02-22",16.7
"2015-02-22",20.7
"2015-02-22",23.7
"2015-02-22",25.7
"2015-02-23",51.7
"2015-02-23",56.7
"2015-02-23",75.7
"2015-02-23",120.7
"2015-02-23",168.7
"2015-02-23",185.7
"2015-02-23",199.7
"2015-02-24",187.7
"2015-02-24",214.7
"2015-02-24",204.7
"2015-02-24",196.7
"2015-02-25",215.7
"2015-02-25",212.7
"2015-02-25",226.7
"2015-02-25",14.7
"2015-02-26",26.7
"2015-02-26",18.7
"2015-02-26",22.7
"2015-02-26",30.7
"2015-02-26",14.7
"2015-02-26",10.7
"2015-02-27",14.7
"2015-02-27",10.7
"2015-02-27",8.7
"2015-02-27",10.7
"2015-02-27",9.7
"2015-02-27",18.7
"2015-02-27",20.7
"2015-02-28",61.7
"2015-02-28",74.7
"2015-02-28",94.7
"2015-02-28",103.7
"2015-02-28",122.7
"2015-02-28",171.7
"2015-02-28",186.7
"2015-03-01",68.7
"2015-03-01",60.7
"2015-03-01",53.7
"2015-03-01",39.7
"2015-03-01",22.7
"2015-03-01",26.7
"2015-03-01",27.7
"2015-03-02",100.7
"2015-03-02",55.7
"2015-03-02",30.7
"2015-03-02",18.7
"2015-03-02",22.7
"2015-03-02",26.7
"2015-03-02",18.7
"2015-03-03",7.7
"2015-03-03",6.7
"2015-03-03",7.7
"2015-03-03",12.7
"2015-03-03",13.7
"2015-03-03",12.7
"2015-03-03",14.7
"2015-03-04",21.7
"2015-03-04",31.7
"2015-03-04",38.7
"2015-03-04",42.7
"2015-03-04",55.7
"2015-03-04",60.7
"2015-03-04",75.7
"2015-03-05",140.7
"2015-03-05",162.7
"2015-03-05",153.7
"2015-03-05",142.7
"2015-03-06",118.7
"2015-03-06",144.7
"2015-03-06",201.7
"2015-03-06",313.7
"2015-03-07",301.7
"2015-03-07",280.7
"2015-03-07",281.7
"2015-03-07",276.7
"2015-03-07",262.7
"2015-03-07",240.7
"2015-03-08",228.7
"2015-03-08",217.7
"2015-03-08",223.7
"2015-03-08",203.7
"2015-03-08",214.7
"2015-03-08",238.7
"2015-03-08",256.7
"2015-03-09",4.7
"2015-03-09",3.7
"2015-03-09",2.7
"2015-03-09",6.7
"2015-03-09",15.7
"2015-03-09",8.7
"2015-03-09",10.7
"2015-03-10",38.7
"2015-03-10",25.7
"2015-03-10",8.7
"2015-03-10",16.7
"2015-03-10",15.7
"2015-03-10",26.7
"2015-03-10",37.7
"2015-03-11",16.7
"2015-03-11",11.7
"2015-03-11",14.7
"2015-03-11",15.7
"2015-03-11",18.7
"2015-03-11",15.7
"2015-03-11",18.7
"2015-03-12",42.7
"2015-03-12",30.7
"2015-03-12",46.7
"2015-03-12",59.7
"2015-03-12",75.7
"2015-03-12",90.7
"2015-03-12",86.7
"2015-03-13",12.7
"2015-03-13",27.7
"2015-03-13",34.7
"2015-03-13",41.7
"2015-03-13",41.7
"2015-03-13",96.7
"2015-03-13",92.7
"2015-03-14",135.7
"2015-03-14",163.7
"2015-03-14",165.7
"2015-03-14",162.7
"2015-03-15",162.7
"2015-03-15",154.7
"2015-03-15",150.7
"2015-03-15",140.7
"2015-03-16",153.7
"2015-03-16",160.7
"2015-03-16",140.7
"2015-03-16",114.7
"2015-03-16",110.7
"2015-03-16",132.7
"2015-03-17",309.7
"2015-03-17",311.7
"2015-03-17",313.7
"2015-03-17",311.7
"2015-03-17",303.7
"2015-03-17",304.7
"2015-03-17",315.7
"2015-03-18",30.7
"2015-03-18",35.7
"2015-03-18",56.7
"2015-03-18",40.7
"2015-03-18",34.7
"2015-03-18",36.7
"2015-03-18",35.7
"2015-03-19",112.7
"2015-03-19",97.7
"2015-03-19",100.7
"2015-03-19",80.7
"2015-03-19",60.7
"2015-03-19",57.7
"2015-03-19",53.7
"2015-03-20",33.7
"2015-03-20",38.7
"2015-03-20",43.7
"2015-03-20",36.7
"2015-03-20",37.7
"2015-03-20",38.7
"2015-03-20",38.7
"2015-03-21",12.7
"2015-03-21",7.7
"2015-03-21",0.7
"2015-03-21",6.7
"2015-03-21",8.7
"2015-03-21",8.7
"2015-03-21",17.7
"2015-03-22",19.7
"2015-03-22",24.7
"2015-03-22",54.7
"2015-03-22",42.7
"2015-03-22",33.7
"2015-03-22",35.7
"2015-03-22",41.7
"2015-03-23",37.7
"2015-03-23",44.7
"2015-03-23",44.7
"2015-03-23",45.7
"2015-03-24",60.7
"2015-03-24",80.7
"2015-03-24",111.7
"2015-03-24",140.7
"2015-03-25",115.7
"2015-03-25",126.7
"2015-03-25",122.7
"2015-03-25",118.7
"2015-03-25",125.7
"2015-03-25",127.7
"2015-03-26",110.7
"2015-03-26",103.7
"2015-03-26",113.7
"2015-03-26",114.7
"2015-03-26",125.7
"2015-03-26",139.7
"2015-03-26",143.7
"2015-03-27",69.7
"2015-03-27",75.7
"2015-03-27",90.7
"2015-03-27",97.7
"2015-03-27",95.7
"2015-03-27",106.7
"2015-03-27",118.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-28",97.7
"2015-03-29",142.7
"2015-03-29",139.7
"2015-03-29",98.7
"2015-03-29",98.7
"2015-03-29",98.7
"2015-03-29",58.7
"2015-03-29",62.7
"2015-03-30",168.7
"2015-03-30",161.7
"2015-03-30",154.7
"2015-03-30",160.7
"2015-03-30",173.7
"2015-03-30",179.7
"2015-03-30",188.7
"2015-03-31",76.7
"2015-03-31",69.7
"2015-03-31",69.7
"2015-03-31",72.7
"2015-03-31",66.7
"2015-03-31",70.7
"2015-03-31",69.7
"2015-04-01",44.7
"2015-04-01",44.7
"2015-04-01",52.7
"2015-04-01",48.7
"2015-04-02",40.7
"2015-04-02",46.7
"2015-04-02",37.7
"2015-04-02",11.7
"2015-04-03",15.7
"2015-04-03",20.7
"2015-04-03",21.7
"2015-04-03",27.7
"2015-04-03",19.7
"2015-04-03",18.7
"2015-04-04",34.7
"2015-04-04",37.7
"2015-04-04",31.7
"2015-04-04",36.7
"2015-04-04",44.7
"2015-04-04",39.7
"2015-04-04",56.7
"2015-04-05",147.7
"2015-04-05",141.7
"2015-04-05",51.7
"2015-04-05",21.7
"2015-04-05",26.7
"2015-04-05",27.7
"2015-04-05",18.7
"2015-04-06",17.7
"2015-04-06",22.7
"2015-04-06",20.7
"2015-04-06",16.7
"2015-04-06",13.7
"2015-04-06",94.7
"2015-04-06",94.7
"2015-04-07",12.7
"2015-04-07",12.7
"2015-04-07",11.7
"2015-04-07",12.7
"2015-04-07",16.7
"2015-04-07",19.7
"2015-04-07",22.7
"2015-04-08",89.7
"2015-04-08",106.7
"2015-04-08",109.7
"2015-04-08",124.7
"2015-04-08",123.7
"2015-04-08",132.7
"2015-04-08",139.7
"2015-04-09",155.7
"2015-04-09",189.7
"2015-04-09",213.7
"2015-04-09",232.7
"2015-04-09",232.7
"2015-04-09",238.7
"2015-04-09",237.7
"2015-04-10",91.7
"2015-04-10",101.7
"2015-04-10",57.7
"2015-04-10",66.7
"2015-04-11",116.7
"2015-04-11",227.7
"2015-04-11",255.7
"2015-04-11",16.7
"2015-04-12",11.7
"2015-04-12",10.7
"2015-04-12",26.7
"2015-04-12",23.7
"2015-04-12",20.7
"2015-04-12",18.7
"2015-04-13",14.7
"2015-04-13",17.7
"2015-04-13",20.7
"2015-04-13",25.7
"2015-04-13",13.7
"2015-04-13",28.7
"2015-04-13",29.7
"2015-04-14",97.7
"2015-04-14",93.7
"2015-04-14",69.7
"2015-04-14",77.7
"2015-04-14",69.7
"2015-04-14",49.7
"2015-04-14",45.7
"2015-04-15",144.7
"2015-04-15",128.7
"2015-04-15",143.7
"2015-04-15",140.7
"2015-04-15",143.7
"2015-04-15",142.7
"2015-04-15",132.7
"2015-04-16",7.7
"2015-04-16",7.7
"2015-04-16",8.7
"2015-04-16",3.7
"2015-04-16",1.7
"2015-04-16",12.7
"2015-04-16",16.7
"2015-04-17",63.7
"2015-04-17",62.7
"2015-04-17",86.7
"2015-04-17",108.7
"2015-04-17",105.7
"2015-04-17",130.7
"2015-04-17",139.7
"2015-04-18",162.7
"2015-04-18",172.7
"2015-04-18",89.7
"2015-04-18",44.7
"2015-04-18",61.7
"2015-04-18",122.7
"2015-04-18",109.7
"2015-04-19",87.7
"2015-04-19",79.7
"2015-04-19",77.7
"2015-04-19",87.7
"2015-04-20",87.7
"2015-04-20",92.7
"2015-04-20",88.7
"2015-04-20",78.7
"2015-04-21",62.7
"2015-04-21",53.7
"2015-04-21",53.7
"2015-04-21",56.7
"2015-04-21",61.7
"2015-04-21",66.7
"2015-04-22",58.7
"2015-04-22",67.7
"2015-04-22",66.7
"2015-04-22",74.7
"2015-04-22",84.7
"2015-04-22",84.7
"2015-04-22",91.7
"2015-04-23",65.7
"2015-04-23",80.7
"2015-04-23",92.7
"2015-04-23",99.7
"2015-04-23",90.7
"2015-04-23",80.7
"2015-04-23",83.7
"2015-04-24",64.7
"2015-04-24",56.7
"2015-04-24",57.7
"2015-04-24",46.7
"2015-04-24",46.7
"2015-04-24",47.7
"2015-04-24",48.7
"2015-04-25",99.7
"2015-04-25",100.7
"2015-04-25",94.7
"2015-04-25",66.7
"2015-04-25",57.7
"2015-04-25",54.7
"2015-04-25",58.7
"2015-04-26",112.7
"2015-04-26",106.7
"2015-04-26",88.7
"2015-04-26",98.7
"2015-04-26",80.7
"2015-04-26",84.7
"2015-04-26",128.7
"2015-04-27",109.7
"2015-04-27",52.7
"2015-04-27",58.7
"2015-04-27",96.7
"2015-04-27",47.7
"2015-04-27",55.7
"2015-04-27",55.7
"2015-04-28",53.7
"2015-04-28",69.7
"2015-04-28",92.7
"2015-04-28",109.7
"2015-04-29",111.7
"2015-04-29",115.7
"2015-04-29",120.7
"2015-04-29",101.7
"2015-04-30",97.7
"2015-04-30",102.7
"2015-04-30",109.7
"2015-04-30",109.7
"2015-04-30",116.7
"2015-04-30",115.7
"2015-05-01",248.7
"2015-05-01",210.7
"2015-05-01",166.7
"2015-05-01",155.7
"2015-05-01",156.7
"2015-05-01",165.7
"2015-05-01",172.7
"2015-05-02",42.7
"2015-05-02",45.7
"2015-05-02",47.7
"2015-05-02",48.7
"2015-05-02",49.7
"2015-05-02",50.7
"2015-05-02",51.7
"2015-05-03",46.7
"2015-05-03",53.7
"2015-05-03",31.7
"2015-05-03",25.7
"2015-05-03",14.7
"2015-05-03",36.7
"2015-05-03",15.7
"2015-05-04",8.7
"2015-05-04",14.7
"2015-05-04",17.7
"2015-05-04",11.7
"2015-05-04",17.7
"2015-05-04",30.7
"2015-05-04",27.7
"2015-05-05",65.7
"2015-05-05",24.7
"2015-05-05",19.7
"2015-05-05",14.7
"2015-05-05",12.7
"2015-05-05",17.7
"2015-05-05",17.7
"2015-05-06",27.7
"2015-05-06",27.7
"2015-05-06",26.7
"2015-05-06",50.7
"2015-05-06",61.7
"2015-05-06",54.7
"2015-05-06",55.7
"2015-05-07",56.7
"2015-05-07",58.7
"2015-05-07",19.7
"2015-05-07",19.7
"2015-05-08",20.7
"2015-05-08",20.7
"2015-05-08",27.7
"2015-05-08",85.7
"2015-05-09",69.7
"2015-05-09",56.7
"2015-05-09",50.7
"2015-05-09",39.7
"2015-05-09",39.7
"2015-05-09",42.7
"2015-05-10",30.7
"2015-05-10",37.7
"2015-05-10",50.7
"2015-05-10",64.7
"2015-05-10",44.7
"2015-05-10",48.7
"2015-05-10",41.7
"2015-05-11",34.7
"2015-05-11",30.7
"2015-05-11",38.7
"2015-05-11",40.7
"2015-05-11",47.7
"2015-05-11",37.7
"2015-05-11",33.7
"2015-05-12",10.7
"2015-05-12",8.7
"2015-05-12",7.7
"2015-05-12",11.7
"2015-05-12",12.7
"2015-05-12",17.7
"2015-05-12",21.7
"2015-05-13",53.7
"2015-05-13",69.7
"2015-05-13",86.7
"2015-05-13",109.7
"2015-05-13",76.7
"2015-05-13",69.7
"2015-05-13",80.7
"2015-05-14",11.7
"2015-05-14",21.7
"2015-05-14",18.7
"2015-05-14",19.7
"2015-05-14",22.7
"2015-05-14",32.7
"2015-05-14",28.7
"2015-05-15",20.7
"2015-05-15",24.7
"2015-05-15",25.7
"2015-05-15",34.7
"2015-05-15",59.7
"2015-05-15",62.7
"2015-05-15",75.7
"2015-05-16",75.7
"2015-05-16",69.7
"2015-05-16",69.7
"2015-05-16",74.7
"2015-05-17",73.7
"2015-05-17",88.7
"2015-05-17",94.7
"2015-05-17",197.7
"2015-05-18",189.7
"2015-05-18",198.7
"2015-05-18",193.7
"2015-05-18",171.7
"2015-05-18",147.7
"2015-05-18",112.7
"2015-05-19",12.7
"2015-05-19",11.7
"2015-05-19",10.7
"2015-05-19",7.7
"2015-05-19",15.7
"2015-05-19",10.7
"2015-05-19",9.7
"2015-05-20",12.7
"2015-05-20",18.7
"2015-05-20",13.7
"2015-05-20",13.7
"2015-05-20",11.7
"2015-05-20",12.7
"2015-05-20",11.7
"2015-05-21",32.7
"2015-05-21",35.7
"2015-05-21",30.7
"2015-05-21",45.7
"2015-05-21",37.7
"2015-05-21",48.7
"2015-05-21",44.7
"2015-05-22",99.7
"2015-05-22",85.7
"2015-05-22",71.7
"2015-05-22",69.7
"2015-05-22",65.7
"2015-05-22",58.7
"2015-05-22",50.7
"2015-05-23",68.7
"2015-05-23",66.7
"2015-05-23",69.7
"2015-05-23",68.7
"2015-05-23",64.7
"2015-05-23",70.7
"2015-05-23",85.7
"2015-05-24",64.7
"2015-05-24",69.7
"2015-05-24",74.7
"2015-05-24",83.7
"2015-05-24",88.7
"2015-05-24",81.7
"2015-05-24",82.7
"2015-05-25",73.7
"2015-05-25",74.7
"2015-05-25",76.7
"2015-05-25",71.7
"2015-05-26",75.7
"2015-05-26",77.7
"2015-05-26",76.7
"2015-05-26",75.7
"2015-05-27",72.7
"2015-05-27",80.7
"2015-05-27",88.7
"2015-05-27",94.7
"2015-05-27",95.7
"2015-05-27",103.7
"2015-05-28",118.7
"2015-05-28",120.7
"2015-05-28",130.7
"2015-05-28",136.7
"2015-05-28",152.7
"2015-05-28",151.7
"2015-05-28",145.7
"2015-05-29",73.7
"2015-05-29",96.7
"2015-05-29",98.7
"2015-05-29",103.7
"2015-05-29",102.7
"2015-05-29",87.7
"2015-05-29",80.7
"2015-05-30",44.7
"2015-05-30",50.7
"2015-05-30",49.7
"2015-05-30",56.7
"2015-05-30",61.7
"2015-05-30",60.7
"2015-05-30",65.7
"2015-05-31",60.7
"2015-05-31",58.7
"2015-05-31",60.7
"2015-05-31",54.7
"2015-05-31",55.7
"2015-05-31",59.7
"2015-05-31",63.7
"2015-06-01",109.7
"2015-06-01",106.7
"2015-06-01",108.7
"2015-06-01",117.7
"2015-06-01",125.7
"2015-06-01",67.7
"2015-06-01",101.7
"2015-06-02",22.7
"2015-06-02",16.7
"2015-06-02",14.7
"2015-06-02",28.7
"2015-06-02",50.7
"2015-06-02",33.7
"2015-06-02",56.7
"2015-06-03",31.7
"2015-06-03",31.7
"2015-06-03",40.7
"2015-06-03",39.7
"2015-06-04",46.7
"2015-06-04",48.7
"2015-06-04",50.7
"2015-06-04",42.7
"2015-06-05",31.7
"2015-06-05",27.7
"2015-06-05",37.7
"2015-06-05",35.7
"2015-06-05",49.7
"2015-06-05",44.7
"2015-06-06",32.7
"2015-06-06",21.7
"2015-06-06",23.7
"2015-06-06",16.7
"2015-06-06",13.7
"2015-06-06",10.7
"2015-06-06",12.7
"2015-06-07",28.7
"2015-06-07",14.7
"2015-06-07",15.7
"2015-06-07",21.7
"2015-06-07",16.7
"2015-06-07",18.7
"2015-06-07",16.7
"2015-06-08",14.7
"2015-06-08",18.7
"2015-06-08",8.7
"2015-06-08",7.7
"2015-06-08",7.7
"2015-06-08",10.7
"2015-06-08",10.7
"2015-06-09",52.7
"2015-06-09",64.7
"2015-06-09",65.7
"2015-06-09",68.7
"2015-06-09",69.7
"2015-06-09",66.7
"2015-06-09",71.7
"2015-06-10",71.7
"2015-06-10",90.7
"2015-06-10",87.7
"2015-06-10",101.7
"2015-06-10",100.7
"2015-06-10",114.7
"2015-06-10",133.7
"2015-06-11",7.7
"2015-06-11",6.7
"2015-06-11",9.7
"2015-06-11",20.7
"2015-06-11",26.7
"2015-06-11",46.7
"2015-06-11",48.7
"2015-06-12",8.7
"2015-06-12",7.7
"2015-06-12",5.7
"2015-06-12",5.7
"2015-06-13",9.7
"2015-06-13",7.7
"2015-06-13",11.7
"2015-06-13",32.7
"2015-06-14",33.7
"2015-06-14",27.7
"2015-06-14",23.7
"2015-06-14",26.7
"2015-06-14",11.7
"2015-06-14",20.7
"2015-06-15",80.7
"2015-06-15",71.7
"2015-06-15",109.7
"2015-06-15",109.7
"2015-06-15",113.7
"2015-06-15",111.7
"2015-06-15",93.7
"2015-06-16",124.7
"2015-06-16",130.7
"2015-06-16",113.7
"2015-06-16",110.7
"2015-06-16",114.7
"2015-06-16",117.7
"2015-06-16",115.7
"2015-06-17",28.7
"2015-06-17",25.7
"2015-06-17",26.7
"2015-06-17",30.7
"2015-06-17",26.7
"2015-06-17",28.7
"2015-06-17",25.7
"2015-06-18",5.7
"2015-06-18",8.7
"2015-06-18",9.7
"2015-06-18",7.7
"2015-06-18",7.7
"2015-06-18",7.7
"2015-06-18",6.7
"2015-06-19",41.7
"2015-06-19",19.7
"2015-06-19",19.7
"2015-06-19",23.7
"2015-06-19",28.7
"2015-06-19",29.7
"2015-06-19",28.7
"2015-06-20",15.7
"2015-06-20",21.7
"2015-06-20",23.7
"2015-06-20",21.7
"2015-06-20",23.7
"2015-06-20",30.7
"2015-06-20",33.7
"2015-06-21",47.7
"2015-06-21",52.7
"2015-06-21",49.7
"2015-06-21",46.7
"2015-06-22",53.7
"2015-06-22",60.7
"2015-06-22",72.7
"2015-06-22",120.7
"2015-06-23",145.7
"2015-06-23",182.7
"2015-06-23",234.7
"2015-06-23",238.7
"2015-06-23",258.7
"2015-06-23",228.7
"2015-06-24",75.7
"2015-06-24",75.7
"2015-06-24",80.7
"2015-06-24",88.7
"2015-06-24",101.7
"2015-06-24",112.7
"2015-06-24",106.7
"2015-06-25",114.7
"2015-06-25",116.7
"2015-06-25",129.7
"2015-06-25",136.7
"2015-06-25",133.7
"2015-06-25",122.7
"2015-06-25",129.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-26",81.7
"2015-06-27",75.7
"2015-06-27",94.7
"2015-06-27",96.7
"2015-06-27",108.7
"2015-06-27",108.7
"2015-06-27",107.7
"2015-06-27",108.7
"2015-06-28",109.7
"2015-06-28",114.7
"2015-06-28",106.7
"2015-06-28",122.7
"2015-06-28",146.7
"2015-06-28",127.7
"2015-06-28",129.7
"2015-06-29",21.7
"2015-06-29",26.7
"2015-06-29",22.7
"2015-06-29",15.7
"2015-06-29",19.7
"2015-06-29",19.7
"2015-06-29",24.7
"2015-06-30",14.7
"2015-06-30",15.7
"2015-06-30",16.7
"2015-06-30",20.7
"2015-07-01",28.7
"2015-07-01",36.7
"2015-07-01",34.7
"2015-07-01",5.7
"2015-07-02",5.7
"2015-07-02",7.7
"2015-07-02",5.7
"2015-07-02",7.7
"2015-07-02",5.7
"2015-07-02",4.7
"2015-07-03",24.7
"2015-07-03",22.7
"2015-07-03",33.7
"2015-07-03",27.7
"2015-07-03",41.7
"2015-07-03",45.7
"2015-07-03",13.7
"2015-07-04",28.7
"2015-07-04",32.7
"2015-07-04",31.7
"2015-07-04",28.7
"2015-07-04",31.7
"2015-07-04",80.7
"2015-07-04",29.7
"2015-07-05",60.7
"2015-07-05",61.7
"2015-07-05",58.7
"2015-07-05",61.7
"2015-07-05",52.7
"2015-07-05",59.7
"2015-07-05",53.7
"2015-07-06",48.7
"2015-07-06",53.7
"2015-07-06",51.7
"2015-07-06",45.7
"2015-07-06",49.7
"2015-07-06",52.7
"2015-07-06",44.7
"2015-07-07",50.7
"2015-07-07",51.7
"2015-07-07",49.7
"2015-07-07",48.7
"2015-07-07",53.7
"2015-07-07",46.7
"2015-07-07",48.7
"2015-07-08",92.7
"2015-07-08",88.7
"2015-07-08",73.7
"2015-07-08",56.7
"2015-07-08",50.7
"2015-07-08",52.7
"2015-07-08",62.7
"2015-07-09",29.7
"2015-07-09",25.7
"2015-07-09",24.7
"2015-07-09",26.7
"2015-07-10",20.7
"2015-07-10",13.7
"2015-07-10",24.7
"2015-07-10",62.7
"2015-07-11",63.7
"2015-07-11",61.7
"2015-07-11",70.7
"2015-07-11",79.7
"2015-07-11",101.7
"2015-07-11",110.7
"2015-07-12",109.7
"2015-07-12",106.7
"2015-07-12",111.7
"2015-07-12",116.7
"2015-07-12",141.7
"2015-07-12",137.7
"2015-07-12",134.7
"2015-07-13",54.7
"2015-07-13",53.7
"2015-07-13",42.7
"2015-07-13",34.7
"2015-07-13",29.7
"2015-07-13",29.7
"2015-07-13",19.7
"2015-07-14",27.7
"2015-07-14",27.7
"2015-07-14",24.7
"2015-07-14",25.7
"2015-07-14",34.7
"2015-07-14",38.7
"2015-07-14",42.7
"2015-07-15",35.7
"2015-07-15",42.7
"2015-07-15",51.7
"2015-07-15",42.7
"2015-07-15",37.7
"2015-07-15",38.7
"2015-07-15",47.7
"2015-07-16",33.7
"2015-07-16",23.7
"2015-07-16",27.7
"2015-07-16",22.7
"2015-07-16",28.7
"2015-07-16",29.7
"2015-07-16",28.7
"2015-07-17",50.7
"2015-07-17",53.7
"2015-07-17",60.7
"2015-07-17",71.7
"2015-07-17",70.7
"2015-07-17",68.7
"2015-07-17",79.7
"2015-07-18",38.7
"2015-07-18",49.7
"2015-07-18",42.7
"2015-07-18",47.7
"2015-07-19",50.7
"2015-07-19",58.7
"2015-07-19",63.7
"2015-07-19",83.7
"2015-07-20",82.7
"2015-07-20",86.7
"2015-07-20",84.7
"2015-07-20",82.7
"2015-07-20",73.7
"2015-07-20",74.7
"2015-07-21",108.7
"2015-07-21",85.7
"2015-07-21",74.7
"2015-07-21",83.7
"2015-07-21",89.7
"2015-07-21",116.7
"2015-07-21",133.7
"2015-07-22",72.7
"2015-07-22",83.7
"2015-07-22",90.7
"2015-07-22",80.7
"2015-07-22",65.7
"2015-07-22",64.7
"2015-07-22",65.7
"2015-07-23",35.7
"2015-07-23",37.7
"2015-07-23",44.7
"2015-07-23",47.7
"2015-07-23",51.7
"2015-07-23",57.7
"2015-07-23",55.7
"2015-07-24",78.7
"2015-07-24",59.7
"2015-07-24",40.7
"2015-07-24",30.7
"2015-07-24",38.7
